ExportID,Export Country,Date,ProductID,CompanyID
f178d281-71ca-4632-9e77-1475658e0a06,Spain,6/1/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
76be7f07-f385-4eba-8ee7-d64dd83ee4f9,Austria,2/18/2021,f318e902-c064-4492-b6db-59ffc5e707a9,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
e4432843-0f3a-4c92-be80-b973f913492a,Austria,7/27/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,071b9916-1458-4dc6-a7f4-b662eb2b3216
aa78f751-68ca-47e2-9c19-9d75a7870ea6,Switzerland,8/15/2023,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,4ca4ae37-4d8e-450f-b765-5dd817b63e60
6efa31a0-33d2-42f3-9e5e-9184dd696f0d,Switzerland,3/26/2021,6e97fec3-5087-4cfb-b228-a853b4241814,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
ad923905-240e-4b60-b973-80aa0333c7b6,France,8/17/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
04114724-abf9-4d50-985b-6d08c94f161d,Netherlands,1/30/2020,f318e902-c064-4492-b6db-59ffc5e707a9,071b9916-1458-4dc6-a7f4-b662eb2b3216
24beb662-3781-483c-8c64-1d9e0e885d22,Belgium,6/26/2020,6e97fec3-5087-4cfb-b228-a853b4241814,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
2a4a776b-aee5-4d15-842d-6e203a6cbad3,Austria,7/10/2020,8052affb-2c38-4b57-9cc1-7c58baa43318,f3177906-348d-465e-8375-4e0950dd46ea
e158f6a9-8679-4265-8f23-28001ddfb019,Netherlands,5/20/2020,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
34743f2c-c91e-46e2-bb5d-c156934b2368,Germany,4/1/2023,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,fa168eef-e321-4d38-9faf-df8c13572249
6d1bd744-735d-4ff6-abd3-9aab1b066c1c,Sweden,2/5/2023,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,543d0c50-c195-4295-9236-a2cea9077f25
26b72a2e-e3bb-4065-ae16-ff4b875e9b4a,Spain,8/7/2021,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,46d7f670-3062-4bac-a342-c926208c2b72
b3daab5e-c1e1-41c0-85ad-d71ed2bc95e6,France,10/29/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,4ca4ae37-4d8e-450f-b765-5dd817b63e60
ff6dfd30-2c43-4f6e-97fd-af63431bcce8,Sweden,2/3/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,5c3b3005-b466-466f-b2c8-6292a26950e3
983c005c-519f-40c9-be5e-6ac8383429d2,Italy,4/14/2023,6e97fec3-5087-4cfb-b228-a853b4241814,071b9916-1458-4dc6-a7f4-b662eb2b3216
4fcec527-793c-4351-9f96-1c6098c1b841,Spain,7/6/2021,49e4afe8-1dc6-487e-b664-627d2731ca36,fa168eef-e321-4d38-9faf-df8c13572249
ec55cdca-f7bd-4e57-8b0d-7ec58ed4e547,Switzerland,4/15/2020,49e4afe8-1dc6-487e-b664-627d2731ca36,46d7f670-3062-4bac-a342-c926208c2b72
2820ff93-e802-43e8-ae13-56603c1bd3e0,Italy,6/9/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,5c3b3005-b466-466f-b2c8-6292a26950e3
d15c8a5d-c3c2-47bf-91f5-dc84a49abb0f,Netherlands,7/12/2020,8052affb-2c38-4b57-9cc1-7c58baa43318,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
951ee0b0-1866-414e-9a4e-2808ba56a460,Denmark,3/25/2023,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,fa168eef-e321-4d38-9faf-df8c13572249
a80c448f-40b7-400d-9b33-1e3335dc148d,Switzerland,9/18/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,071b9916-1458-4dc6-a7f4-b662eb2b3216
9470719b-fca3-48e6-a176-d12b1b19bf57,France,10/9/2022,6e97fec3-5087-4cfb-b228-a853b4241814,071b9916-1458-4dc6-a7f4-b662eb2b3216
6d0d36b7-0ce3-472e-bbd5-14f7e0efca86,Denmark,1/9/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,e4d53a36-a65b-4a04-ae78-2f7090f4d668
b9ddb114-725c-46f8-a5a0-d944d0e5729b,Netherlands,3/31/2021,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,5c3b3005-b466-466f-b2c8-6292a26950e3
7b04944b-fa9d-4e22-ac07-dd4f9a393465,Spain,12/27/2021,6e97fec3-5087-4cfb-b228-a853b4241814,e4d53a36-a65b-4a04-ae78-2f7090f4d668
00b92ee1-9e03-49f2-a406-076379b1a644,Switzerland,2/28/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,f3177906-348d-465e-8375-4e0950dd46ea
709f80d3-1ce7-43c2-9773-c24f7e60cd83,France,7/31/2021,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
408a289a-e3b6-4e22-b4a8-dfd8dc8534f8,Italy,8/5/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
253e8b99-792b-484c-be2f-f6d73b4ba420,Germany,11/7/2022,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
a4c5b16f-9c68-4c03-b9cc-97024fa07d83,Switzerland,5/25/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,fa168eef-e321-4d38-9faf-df8c13572249
7f166c7a-51a4-41c9-8116-a41b7ea9f32f,Italy,7/18/2020,f318e902-c064-4492-b6db-59ffc5e707a9,46d7f670-3062-4bac-a342-c926208c2b72
5f280e85-54a2-4e63-adf9-43b51fceb333,Austria,7/13/2021,49e4afe8-1dc6-487e-b664-627d2731ca36,e4d53a36-a65b-4a04-ae78-2f7090f4d668
9ee61211-3c8c-4fb4-b652-e51f8bd6672b,Belgium,7/4/2023,f318e902-c064-4492-b6db-59ffc5e707a9,4ca4ae37-4d8e-450f-b765-5dd817b63e60
5fe5968e-2586-4504-a5a4-f1c662c9278e,Switzerland,10/6/2021,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,fa168eef-e321-4d38-9faf-df8c13572249
653f6800-2592-4c77-a812-0d5f08c33027,Austria,7/5/2021,6e97fec3-5087-4cfb-b228-a853b4241814,e4d53a36-a65b-4a04-ae78-2f7090f4d668
a6d1fc1a-827e-4164-a4c2-acb031f9c61e,Spain,12/12/2020,49e4afe8-1dc6-487e-b664-627d2731ca36,fa168eef-e321-4d38-9faf-df8c13572249
e2783bbf-ecb5-4380-b59c-ce995fac2a23,Denmark,5/26/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,5c3b3005-b466-466f-b2c8-6292a26950e3
45e76436-4f76-4c3f-85fc-9174707d89cd,Italy,10/14/2020,6e97fec3-5087-4cfb-b228-a853b4241814,82b2b311-f2ff-4ed1-8c15-084151b87b8e
f420fff9-3104-4241-ab38-d9e6f6035ce7,France,4/5/2023,49e4afe8-1dc6-487e-b664-627d2731ca36,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
2fc52f65-4440-42ad-b67b-4ee7f3f79eb7,France,8/19/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,071b9916-1458-4dc6-a7f4-b662eb2b3216
f899ccc0-d379-4498-97a5-196fff720a9a,Belgium,8/17/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,543d0c50-c195-4295-9236-a2cea9077f25
df851f49-6642-4c34-ac45-a1f761237f5b,Spain,1/15/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
d9de00c0-3d81-4162-bf36-b2cd4c085930,Germany,2/2/2022,49e4afe8-1dc6-487e-b664-627d2731ca36,4ca4ae37-4d8e-450f-b765-5dd817b63e60
71992482-680f-4468-a430-82984ccdbc73,Spain,6/11/2020,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,4ca4ae37-4d8e-450f-b765-5dd817b63e60
d10ee2c0-cd07-4a92-a705-48d41a652f68,Spain,10/7/2021,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
bf5ff570-d45f-4828-bcd7-82f0e42c4115,Netherlands,8/17/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,5c3b3005-b466-466f-b2c8-6292a26950e3
d9a35b47-8905-4449-b4e4-06a01a35b7ad,Denmark,2/19/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
632efaa0-a7d7-46e1-a7cc-f1dff4b383f4,Belgium,2/21/2022,49e4afe8-1dc6-487e-b664-627d2731ca36,543d0c50-c195-4295-9236-a2cea9077f25
82a76499-48d0-4fad-8ec5-47a87ed8e502,Germany,5/2/2022,6e97fec3-5087-4cfb-b228-a853b4241814,e4d53a36-a65b-4a04-ae78-2f7090f4d668
26cbcd57-3956-40b9-b3ad-56e5bf3a04d9,Switzerland,11/21/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,82b2b311-f2ff-4ed1-8c15-084151b87b8e
69d572e0-bcaf-4b81-8196-7fbb8a1453ca,Belgium,2/11/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
f00669a6-9c11-450b-8020-b773c4763900,Denmark,2/9/2021,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
bcc38d05-7995-431e-8e6e-6ca5816d28a7,Belgium,1/20/2021,6e97fec3-5087-4cfb-b228-a853b4241814,e4d53a36-a65b-4a04-ae78-2f7090f4d668
3f878544-2ada-4a1e-a8f4-1deee70e0b6b,Sweden,1/12/2022,fee76aa2-6ca9-4122-b8a5-9f730e57a755,f3177906-348d-465e-8375-4e0950dd46ea
a2bd89b0-fdb2-4423-af9f-6375d46e2ba8,Germany,2/8/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,e4d53a36-a65b-4a04-ae78-2f7090f4d668
7b7fa5a6-6222-47bd-a2ef-b1c19259a7d2,Austria,10/24/2022,f318e902-c064-4492-b6db-59ffc5e707a9,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
98aba744-a330-42d3-a4a7-87c5b0f38284,Sweden,3/3/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,5c3b3005-b466-466f-b2c8-6292a26950e3
6dba4bd0-23b8-4d6c-9648-e2b46037ffd3,Germany,3/16/2022,6e97fec3-5087-4cfb-b228-a853b4241814,46d7f670-3062-4bac-a342-c926208c2b72
2dd11621-e9b0-43db-92db-de19592ef153,Germany,2/13/2020,6e97fec3-5087-4cfb-b228-a853b4241814,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
1388e82b-4fdb-471e-a627-eba8a6896060,Sweden,3/10/2022,fee76aa2-6ca9-4122-b8a5-9f730e57a755,071b9916-1458-4dc6-a7f4-b662eb2b3216
eadeae8a-910d-4372-9ce3-e6f911edda08,Italy,12/11/2021,8052affb-2c38-4b57-9cc1-7c58baa43318,5c3b3005-b466-466f-b2c8-6292a26950e3
5f8036d3-964c-48e8-883a-26fa3bfac07a,Germany,5/25/2020,f318e902-c064-4492-b6db-59ffc5e707a9,071b9916-1458-4dc6-a7f4-b662eb2b3216
dc3b040e-68f3-4a26-b0d2-9f42be8a034d,Netherlands,3/4/2022,6e97fec3-5087-4cfb-b228-a853b4241814,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
ee7c3f68-e3f2-4e33-a32f-7568689a801b,Italy,9/12/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,82b2b311-f2ff-4ed1-8c15-084151b87b8e
2e604130-f0c5-4e30-8072-707a5fd25b04,Germany,4/14/2023,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,4ca4ae37-4d8e-450f-b765-5dd817b63e60
36400686-4927-4b04-9793-053a198911a9,Sweden,3/14/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,82b2b311-f2ff-4ed1-8c15-084151b87b8e
c3d570be-8120-49f0-bfa3-c1c7b21d7708,Switzerland,12/28/2023,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,543d0c50-c195-4295-9236-a2cea9077f25
501c209a-6a3c-4fc6-a058-b6d643e0c290,Sweden,7/18/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,5c3b3005-b466-466f-b2c8-6292a26950e3
b77401e2-23aa-4e99-ac81-353f8fd540bf,Netherlands,11/14/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,f3177906-348d-465e-8375-4e0950dd46ea
525daaf6-2717-4b9d-9544-851a11c9a91e,Austria,3/23/2022,6e97fec3-5087-4cfb-b228-a853b4241814,f3177906-348d-465e-8375-4e0950dd46ea
1a9db676-9a32-4059-8ccf-f7b53310c19b,Switzerland,3/27/2023,31af3ab3-850b-4bf2-8925-72bedd0597e6,fa168eef-e321-4d38-9faf-df8c13572249
f91dc6fa-82f6-4b1c-8438-b5eebb24820f,Spain,3/19/2020,8052affb-2c38-4b57-9cc1-7c58baa43318,fa168eef-e321-4d38-9faf-df8c13572249
91f2d983-a526-4cdd-9545-e74a6ccb2843,Austria,2/15/2021,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,fa168eef-e321-4d38-9faf-df8c13572249
9766064b-bab6-4ab6-a8f9-c0aac7e7d86f,Switzerland,5/4/2022,49e4afe8-1dc6-487e-b664-627d2731ca36,4ca4ae37-4d8e-450f-b765-5dd817b63e60
c39a9113-62a0-46a9-b18a-d3da6cf49240,Belgium,4/24/2022,fee76aa2-6ca9-4122-b8a5-9f730e57a755,5c3b3005-b466-466f-b2c8-6292a26950e3
f3cd3071-f70c-4afc-be7e-702122924393,Austria,9/11/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,5c3b3005-b466-466f-b2c8-6292a26950e3
0675b568-3991-4b4c-bec9-1b66d9896573,Italy,3/13/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,e4d53a36-a65b-4a04-ae78-2f7090f4d668
f93da967-40f5-429e-8289-c7504a1487d3,Netherlands,4/29/2022,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,4ca4ae37-4d8e-450f-b765-5dd817b63e60
1d42ad09-b45c-491f-ad4a-74c1033a49bb,Italy,10/15/2020,49e4afe8-1dc6-487e-b664-627d2731ca36,5c3b3005-b466-466f-b2c8-6292a26950e3
a8a5126b-cc55-4464-82da-4fdd343c7bcc,Sweden,1/13/2023,6e97fec3-5087-4cfb-b228-a853b4241814,f3177906-348d-465e-8375-4e0950dd46ea
3cb8bc86-233b-4dc4-97d4-115e1605f3b7,Netherlands,10/18/2021,8052affb-2c38-4b57-9cc1-7c58baa43318,fa168eef-e321-4d38-9faf-df8c13572249
ba284543-c730-4cfe-ad19-7229911e4520,Italy,3/30/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
667c9cc9-705b-4678-8bef-e5d4e0d77ba9,Netherlands,10/10/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,46d7f670-3062-4bac-a342-c926208c2b72
f409e3b1-2f54-4d32-bf26-457040aae96a,Belgium,3/15/2022,6e97fec3-5087-4cfb-b228-a853b4241814,f3177906-348d-465e-8375-4e0950dd46ea
5b124055-6b76-4ecd-9246-bc83ebd2fadc,Spain,8/11/2020,49e4afe8-1dc6-487e-b664-627d2731ca36,5c3b3005-b466-466f-b2c8-6292a26950e3
d2f97f29-779d-4a14-83f5-8f0c84df5846,Denmark,6/14/2023,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
9357329b-4d45-4be1-bb82-aeb030e80407,Denmark,4/20/2022,8052affb-2c38-4b57-9cc1-7c58baa43318,5c3b3005-b466-466f-b2c8-6292a26950e3
b2d231e6-08af-46c1-b99a-d1f527ffd5b6,Italy,12/13/2021,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,fa168eef-e321-4d38-9faf-df8c13572249
a5e55157-4821-49b0-98bb-7e11c46ac954,Denmark,12/17/2023,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,e4d53a36-a65b-4a04-ae78-2f7090f4d668
73b84ef5-948e-4dad-bb9c-16af6d281cce,Switzerland,6/8/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,5c3b3005-b466-466f-b2c8-6292a26950e3
f260714c-b096-45f3-a136-e17d41674bc2,Spain,12/4/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,5c3b3005-b466-466f-b2c8-6292a26950e3
4d0ba800-df5c-4818-9562-01e69adbe2af,Switzerland,8/11/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,e4d53a36-a65b-4a04-ae78-2f7090f4d668
cb1a4066-b6d9-44ea-97cb-05c19d85882f,Italy,9/28/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,f3177906-348d-465e-8375-4e0950dd46ea
c07c890b-7f3e-4bc2-b530-c8cc37f163b0,France,2/5/2020,6e97fec3-5087-4cfb-b228-a853b4241814,f3177906-348d-465e-8375-4e0950dd46ea
4a407383-c4aa-4259-930a-816df235af1a,Switzerland,7/16/2021,6e97fec3-5087-4cfb-b228-a853b4241814,5c3b3005-b466-466f-b2c8-6292a26950e3
27bcd62d-5331-4f81-a7f4-275302f36680,Netherlands,2/18/2020,f318e902-c064-4492-b6db-59ffc5e707a9,5c3b3005-b466-466f-b2c8-6292a26950e3
48050a47-74e0-4f62-9304-bdbfe00b461b,Sweden,6/26/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,4ca4ae37-4d8e-450f-b765-5dd817b63e60
ab574f02-a267-4f80-9ef0-76f21da4c762,France,5/6/2023,31af3ab3-850b-4bf2-8925-72bedd0597e6,e4d53a36-a65b-4a04-ae78-2f7090f4d668
f361acae-4cc9-427b-bb77-2039734bfa4c,Sweden,2/26/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,46d7f670-3062-4bac-a342-c926208c2b72
12b7e239-1be6-4b63-bc53-e188f6b29e58,Switzerland,10/29/2023,49e4afe8-1dc6-487e-b664-627d2731ca36,fa168eef-e321-4d38-9faf-df8c13572249
bbd3608c-4d5c-4831-9f74-adcb9049f51c,Spain,12/31/2022,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,071b9916-1458-4dc6-a7f4-b662eb2b3216
684131e9-e12b-474b-9eaf-c0f487955321,Switzerland,6/3/2022,f318e902-c064-4492-b6db-59ffc5e707a9,543d0c50-c195-4295-9236-a2cea9077f25
f770094d-a214-436b-a8b0-20ddb71a4d55,France,4/12/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,543d0c50-c195-4295-9236-a2cea9077f25
3bf98e52-9c26-431f-8f7b-195047708d61,Denmark,2/24/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
a335dd48-a803-4cf0-97dc-65f080745876,Denmark,12/23/2020,6e97fec3-5087-4cfb-b228-a853b4241814,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
2d1c764f-6e5a-4428-8d32-ad6731a70377,Denmark,7/26/2020,f318e902-c064-4492-b6db-59ffc5e707a9,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
0b0a3019-098b-43aa-b7a7-8608cdbf475d,Switzerland,11/21/2020,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,071b9916-1458-4dc6-a7f4-b662eb2b3216
663f4b4b-02f2-4213-a46d-c96b095ebb6e,France,1/8/2022,f318e902-c064-4492-b6db-59ffc5e707a9,543d0c50-c195-4295-9236-a2cea9077f25
9a5ec34f-f2a8-4164-bf36-316fdb07c274,Spain,11/26/2023,8052affb-2c38-4b57-9cc1-7c58baa43318,543d0c50-c195-4295-9236-a2cea9077f25
10d556d5-523d-4fa8-83e7-92f5aa27c288,Austria,4/18/2023,31af3ab3-850b-4bf2-8925-72bedd0597e6,82b2b311-f2ff-4ed1-8c15-084151b87b8e
b0dade77-c0ac-412e-b1cc-dc0062ec9d09,Spain,4/4/2022,49e4afe8-1dc6-487e-b664-627d2731ca36,e4d53a36-a65b-4a04-ae78-2f7090f4d668
b5b85387-6e3d-4cf6-8a06-a9d4ddc2a1ed,Germany,1/25/2021,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,e4d53a36-a65b-4a04-ae78-2f7090f4d668
1427d817-d2a4-4ba9-bfdc-12621d4f2fcc,Italy,5/7/2023,f318e902-c064-4492-b6db-59ffc5e707a9,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
afbe8b99-9548-42d8-a7f1-f327788f4ad5,Belgium,9/16/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,4ca4ae37-4d8e-450f-b765-5dd817b63e60
9eb5b777-6cb7-423b-8200-e2a8fd718475,Belgium,11/11/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,4ca4ae37-4d8e-450f-b765-5dd817b63e60
8d615afc-a62b-49d9-a7a0-78e84fd81320,Sweden,9/6/2022,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
44e55f74-f12a-4df7-878f-00a4edc085b1,Denmark,8/29/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,fa168eef-e321-4d38-9faf-df8c13572249
1d619c30-eee7-46a5-8386-e2b5c85b9f95,France,11/30/2023,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
1b8c1fab-3e03-44c4-9019-630e4a2f1e32,Denmark,2/27/2021,f318e902-c064-4492-b6db-59ffc5e707a9,071b9916-1458-4dc6-a7f4-b662eb2b3216
232eddbb-659b-4286-b788-366463e5378d,Italy,4/17/2020,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,f3177906-348d-465e-8375-4e0950dd46ea
4fd06223-3a37-43a5-a034-b7daa4ab65ae,Denmark,10/31/2023,49e4afe8-1dc6-487e-b664-627d2731ca36,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
7522ee05-4ebf-439d-82ad-9485de48cbab,Austria,5/27/2023,fee76aa2-6ca9-4122-b8a5-9f730e57a755,46d7f670-3062-4bac-a342-c926208c2b72
de603faa-f597-4d40-96d1-8feeffcfd580,Belgium,7/7/2021,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,f3177906-348d-465e-8375-4e0950dd46ea
16f77933-7c02-486c-830f-d02e14dd79c1,Netherlands,2/26/2021,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,e4d53a36-a65b-4a04-ae78-2f7090f4d668
1c243136-f9de-4a3e-9b05-b3c560b03c28,Switzerland,7/29/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,fa168eef-e321-4d38-9faf-df8c13572249
4f5a8914-e24d-4312-9979-ddb3d6e50931,Italy,3/6/2020,31af3ab3-850b-4bf2-8925-72bedd0597e6,071b9916-1458-4dc6-a7f4-b662eb2b3216
3c0ff396-7c4e-4f04-bdb5-bc42a6fa7b57,Netherlands,6/11/2020,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,e4d53a36-a65b-4a04-ae78-2f7090f4d668
5a8f1f4b-7fbb-467d-8076-be11cd53fa65,France,3/5/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,543d0c50-c195-4295-9236-a2cea9077f25
7378d07e-984e-4c53-a9e1-55b35d370726,Austria,4/5/2022,fee76aa2-6ca9-4122-b8a5-9f730e57a755,46d7f670-3062-4bac-a342-c926208c2b72
b9c6e130-6b16-4f69-aacb-65dbe96b8097,Germany,3/9/2023,6e97fec3-5087-4cfb-b228-a853b4241814,5c3b3005-b466-466f-b2c8-6292a26950e3
ff1cdd5a-edeb-4587-bdfa-154ade3978ab,France,6/8/2020,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,4ca4ae37-4d8e-450f-b765-5dd817b63e60
28c8c867-4e8a-45c1-96a1-ef5cbfdcd068,Austria,7/18/2020,49e4afe8-1dc6-487e-b664-627d2731ca36,fa168eef-e321-4d38-9faf-df8c13572249
91418d59-4329-4d76-8255-54f14abf06f0,Belgium,11/16/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,543d0c50-c195-4295-9236-a2cea9077f25
06c5841e-36b1-4446-8531-7fd69397d73c,Denmark,9/8/2023,6e97fec3-5087-4cfb-b228-a853b4241814,82b2b311-f2ff-4ed1-8c15-084151b87b8e
c74461ae-282d-4e92-aba2-ff7aa5a97bfa,Austria,7/5/2021,fee76aa2-6ca9-4122-b8a5-9f730e57a755,f3177906-348d-465e-8375-4e0950dd46ea
242325e0-8456-41aa-9619-11bb364a5ef4,Germany,6/18/2021,49e4afe8-1dc6-487e-b664-627d2731ca36,4ca4ae37-4d8e-450f-b765-5dd817b63e60
db2857b5-559a-4ba1-a5dd-99073ef2935e,Netherlands,7/25/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
0bcfbca2-ced7-4f9b-b423-91cc9718e56f,France,10/20/2021,c87cce8f-5ccf-433d-88db-c9dcf502b9c6,4ca4ae37-4d8e-450f-b765-5dd817b63e60
5455d3d3-2c1a-47b1-a005-78a96a41f1df,Netherlands,3/20/2023,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,82b2b311-f2ff-4ed1-8c15-084151b87b8e
5d42e31f-ca12-48b0-9947-a46ac7c3c9e6,Italy,2/20/2021,31af3ab3-850b-4bf2-8925-72bedd0597e6,fa168eef-e321-4d38-9faf-df8c13572249
cda3466a-7314-4ec2-ae64-45b076307a3a,Switzerland,5/7/2020,8052affb-2c38-4b57-9cc1-7c58baa43318,e4d53a36-a65b-4a04-ae78-2f7090f4d668
34cf1e1c-4bd2-4f96-853a-7fbd0cf60789,Germany,11/17/2021,31af3ab3-850b-4bf2-8925-72bedd0597e6,fa168eef-e321-4d38-9faf-df8c13572249
6c110442-1c73-4b1f-9664-c9a3d092de9f,Italy,11/9/2020,8052affb-2c38-4b57-9cc1-7c58baa43318,543d0c50-c195-4295-9236-a2cea9077f25
f84806d6-81c2-4cf2-90c0-e1c34f86ad35,Germany,4/24/2022,49e4afe8-1dc6-487e-b664-627d2731ca36,46d7f670-3062-4bac-a342-c926208c2b72
183150e7-bdf7-4255-ac69-0d0158262340,Austria,2/25/2022,fee76aa2-6ca9-4122-b8a5-9f730e57a755,543d0c50-c195-4295-9236-a2cea9077f25
1f7733cd-4026-4407-9fd9-43f83f2adf9a,France,10/4/2021,f318e902-c064-4492-b6db-59ffc5e707a9,543d0c50-c195-4295-9236-a2cea9077f25
a3f19107-802f-4f0b-95a7-bcc7d625b418,Sweden,11/6/2020,fee76aa2-6ca9-4122-b8a5-9f730e57a755,d0b9567a-5fe8-4e28-bc5d-617d88d97cfb
069766da-2470-460f-a79b-9371fdf4f619,Austria,10/29/2020,a0d3307d-46f2-4e65-87d9-5b2f0e11ceb3,82b2b311-f2ff-4ed1-8c15-084151b87b8e
886e5923-2946-4d8b-880f-b7383ebcfbcd,Sweden,4/15/2022,31af3ab3-850b-4bf2-8925-72bedd0597e6,46d7f670-3062-4bac-a342-c926208c2b72
2459d72d-df53-44f4-937d-488afde99438,Spain,7/13/2023,31af3ab3-850b-4bf2-8925-72bedd0597e6,e4d53a36-a65b-4a04-ae78-2f7090f4d668
